|dates|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Guadalupe_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|19.0|0|0.0|0|0.0|0
0|2020-05-25|19.0|0|0.0|0|0.0|0
0|2020-05-26|19.0|0|0.0|0|0.0|0
