|dates|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedCases.data|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedCases.missing|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|PresqueIsle_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|11.0|0|0.0|0|0.0|0
0|2020-05-18|11.0|0|0.0|0|0.0|0
0|2020-05-19|11.0|0|0.0|0|0.0|0
0|2020-05-20|11.0|0|0.0|0|0.0|0
0|2020-05-21|11.0|0|0.0|0|0.0|0
0|2020-05-22|11.0|0|0.0|0|0.0|0
0|2020-05-23|11.0|0|0.0|0|0.0|0
