|dates|Stanton_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Stanton_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Stanton_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Stanton_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Stanton_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Stanton_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|17.0|0|0.0|0|0.0|0
0|2020-05-25|17.0|0|0.0|0|0.0|0
0|2020-05-26|17.0|0|0.0|0|0.0|0
