|dates|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedCases.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedCases.missing|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|SantaCruz_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|169.0|0|0.0|0|0.0|0
0|2020-05-25|186.0|0|0.0|0|0.0|0
0|2020-05-26|186.0|0|0.0|0|0.0|0
