|dates|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|120.0|0|1.0|0|0.0|0
0|2020-05-15|120.0|0|1.0|0|0.0|0
0|2020-05-16|120.0|0|1.0|0|0.0|0
