|dates|Hardin_Texas_UnitedStates.JHU_ConfirmedCases.data|Hardin_Texas_UnitedStates.JHU_ConfirmedCases.missing|Hardin_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Hardin_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Hardin_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Hardin_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|136.0|0|5.0|0|0.0|0
0|2020-05-28|136.0|0|5.0|0|0.0|0
0|2020-05-29|136.0|0|5.0|0|0.0|0
0|2020-05-30|136.0|0|5.0|0|0.0|0
