|dates|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|138.0|0|5.0|0|0.0|0
0|2020-05-28|138.0|0|5.0|0|0.0|0
0|2020-05-29|138.0|0|5.0|0|0.0|0
0|2020-05-30|138.0|0|5.0|0|0.0|0
