|dates|Craig_Virginia_UnitedStates.JHU_ConfirmedCases.data|Craig_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Craig_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Craig_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Craig_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Craig_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|0.0|0|0.0|0
0|2020-05-15|4.0|0|0.0|0|0.0|0
0|2020-05-16|4.0|0|0.0|0|0.0|0
