|dates|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Rockingham_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1040.0|0|53.0|0|0.0|0
0|2020-05-15|1040.0|0|53.0|0|0.0|0
0|2020-05-16|1040.0|0|53.0|0|0.0|0
