|dates|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|109.0|0|3.0|0|0.0|0
0|2020-05-18|109.0|0|3.0|0|0.0|0
0|2020-05-19|109.0|0|3.0|0|0.0|0
0|2020-05-20|110.0|0|3.0|0|0.0|0
0|2020-05-21|110.0|0|3.0|0|0.0|0
0|2020-05-22|116.0|0|3.0|0|0.0|0
0|2020-05-23|116.0|0|3.0|0|0.0|0
