|dates|Broward_Florida_UnitedStates.JHU_ConfirmedCases.data|Broward_Florida_UnitedStates.JHU_ConfirmedCases.missing|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6825.0|0|305.0|0|0.0|0
0|2020-05-28|6825.0|0|305.0|0|0.0|0
0|2020-05-29|6825.0|0|305.0|0|0.0|0
0|2020-05-30|6825.0|0|305.0|0|0.0|0
