|dates|Meade_Kansas_UnitedStates.JHU_ConfirmedCases.data|Meade_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Meade_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Meade_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Meade_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Meade_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|22.0|0|0.0|0|0.0|0
0|2020-05-15|22.0|0|0.0|0|0.0|0
0|2020-05-16|22.0|0|0.0|0|0.0|0
