|dates|Jasper_Missouri_UnitedStates.JHU_ConfirmedCases.data|Jasper_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Jasper_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Jasper_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Jasper_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Jasper_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|29.0|0|0.0|0|0.0|0
0|2020-05-18|29.0|0|0.0|0|0.0|0
0|2020-05-19|29.0|0|0.0|0|0.0|0
0|2020-05-20|29.0|0|0.0|0|0.0|0
0|2020-05-21|29.0|0|0.0|0|0.0|0
0|2020-05-22|32.0|0|0.0|0|0.0|0
0|2020-05-23|32.0|0|0.0|0|0.0|0
