|dates|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|3798.0|0|203.0|0|0.0|0
0|2020-05-18|3830.0|0|208.0|0|0.0|0
0|2020-05-19|4002.0|0|210.0|0|0.0|0
0|2020-05-20|4152.0|0|215.0|0|0.0|0
0|2020-05-21|4339.0|0|218.0|0|0.0|0
0|2020-05-22|4492.0|0|220.0|0|0.0|0
0|2020-05-23|4492.0|0|220.0|0|0.0|0
