|dates|Clinton_Michigan_UnitedStates.JHU_ConfirmedCases.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Clinton_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Clinton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|129.0|0|10.0|0|0.0|0
0|2020-05-15|132.0|0|10.0|0|0.0|0
0|2020-05-16|132.0|0|10.0|0|0.0|0
