|dates|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1033.0|0|24.0|0|0.0|0
0|2020-05-28|1033.0|0|24.0|0|0.0|0
0|2020-05-29|1033.0|0|24.0|0|0.0|0
0|2020-05-30|1033.0|0|24.0|0|0.0|0
