|dates|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedCases.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedCases.missing|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1744.0|0|109.0|0|0.0|0
0|2020-05-28|1744.0|0|109.0|0|0.0|0
0|2020-05-29|1744.0|0|109.0|0|0.0|0
0|2020-05-30|1744.0|0|109.0|0|0.0|0
