|dates|Mitchell_Texas_UnitedStates.JHU_ConfirmedCases.data|Mitchell_Texas_UnitedStates.JHU_ConfirmedCases.missing|Mitchell_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Mitchell_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Mitchell_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Mitchell_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
