|dates|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.data|Brevard_Florida_UnitedStates.JHU_ConfirmedCases.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Brevard_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Brevard_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|365.0|0|10.0|0|0.0|0
0|2020-05-18|367.0|0|11.0|0|0.0|0
0|2020-05-19|371.0|0|11.0|0|0.0|0
0|2020-05-20|372.0|0|11.0|0|0.0|0
0|2020-05-21|376.0|0|11.0|0|0.0|0
0|2020-05-22|380.0|0|11.0|0|0.0|0
0|2020-05-23|380.0|0|11.0|0|0.0|0
