|dates|Caddo_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Caddo_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Caddo_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2427.0|0|178.0|0|0.0|0
0|2020-05-28|2427.0|0|178.0|0|0.0|0
0|2020-05-29|2427.0|0|178.0|0|0.0|0
0|2020-05-30|2427.0|0|178.0|0|0.0|0
