|dates|Kaufman_Texas_UnitedStates.JHU_ConfirmedCases.data|Kaufman_Texas_UnitedStates.JHU_ConfirmedCases.missing|Kaufman_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Kaufman_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Kaufman_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Kaufman_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|199.0|0|2.0|0|0.0|0
0|2020-05-28|199.0|0|2.0|0|0.0|0
0|2020-05-29|199.0|0|2.0|0|0.0|0
0|2020-05-30|199.0|0|2.0|0|0.0|0
