|dates|Houghton_Michigan_UnitedStates.JHU_ConfirmedCases.data|Houghton_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Houghton_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Houghton_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Houghton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Houghton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2.0|0|0.0|0|0.0|0
0|2020-05-25|2.0|0|0.0|0|0.0|0
0|2020-05-26|2.0|0|0.0|0|0.0|0
