|dates|Logan_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Logan_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Logan_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Logan_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Logan_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Logan_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|4.0|0|0.0|0|0.0|0
0|2020-05-28|4.0|0|0.0|0|0.0|0
0|2020-05-29|4.0|0|0.0|0|0.0|0
0|2020-05-30|4.0|0|0.0|0|0.0|0
