|dates|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.data|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|129.0|0|1.0|0|0.0|0
0|2020-05-15|129.0|0|1.0|0|0.0|0
0|2020-05-16|129.0|0|1.0|0|0.0|0
