|dates|Catoosa_Georgia_UnitedStates.JHU_ConfirmedCases.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Catoosa_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Catoosa_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|115.0|0|0.0|0|0.0|0
0|2020-05-28|115.0|0|0.0|0|0.0|0
0|2020-05-29|115.0|0|0.0|0|0.0|0
0|2020-05-30|115.0|0|0.0|0|0.0|0
