|dates|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2784.0|0|125.0|0|0.0|0
0|2020-05-18|2797.0|0|125.0|0|0.0|0
0|2020-05-19|2818.0|0|132.0|0|0.0|0
0|2020-05-20|2826.0|0|132.0|0|0.0|0
0|2020-05-21|2846.0|0|133.0|0|0.0|0
0|2020-05-22|2863.0|0|135.0|0|0.0|0
0|2020-05-23|2863.0|0|135.0|0|0.0|0
