|dates|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|19771.0|0|2359.0|0|0.0|0
0|2020-05-25|19816.0|0|2364.0|0|0.0|0
0|2020-05-26|19816.0|0|2364.0|0|0.0|0
