|dates|Custer_Idaho_UnitedStates.JHU_ConfirmedCases.data|Custer_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Custer_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Custer_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Custer_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Custer_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2.0|0|0.0|0|0.0|0
0|2020-05-28|2.0|0|0.0|0|0.0|0
0|2020-05-29|2.0|0|0.0|0|0.0|0
0|2020-05-30|2.0|0|0.0|0|0.0|0
