|dates|Rockingham_Virginia_UnitedStates.JHU_ConfirmedCases.data|Rockingham_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Rockingham_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Rockingham_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Rockingham_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Rockingham_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|483.0|0|6.0|0|0.0|0
0|2020-05-28|483.0|0|6.0|0|0.0|0
0|2020-05-29|483.0|0|6.0|0|0.0|0
0|2020-05-30|483.0|0|6.0|0|0.0|0
