|dates|Carlton_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Carlton_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Carlton_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Carlton_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Carlton_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Carlton_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|66.0|0|0.0|0|0.0|0
0|2020-05-18|66.0|0|0.0|0|0.0|0
0|2020-05-19|67.0|0|0.0|0|0.0|0
0|2020-05-20|70.0|0|0.0|0|0.0|0
0|2020-05-21|71.0|0|0.0|0|0.0|0
0|2020-05-22|71.0|0|0.0|0|0.0|0
0|2020-05-23|71.0|0|0.0|0|0.0|0
