|dates|Montrose_Colorado_UnitedStates.JHU_ConfirmedCases.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Montrose_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Montrose_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|159.0|0|12.0|0|0.0|0
0|2020-05-25|159.0|0|12.0|0|0.0|0
0|2020-05-26|159.0|0|12.0|0|0.0|0
