|dates|Henry_Illinois_UnitedStates.JHU_ConfirmedCases.data|Henry_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Henry_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Henry_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Henry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Henry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|67.0|0|0.0|0|0.0|0
0|2020-05-28|67.0|0|0.0|0|0.0|0
0|2020-05-29|67.0|0|0.0|0|0.0|0
0|2020-05-30|67.0|0|0.0|0|0.0|0
