|dates|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedCases.data|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|NewLondon_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1053.0|0|79.0|0|0.0|0
0|2020-05-28|1053.0|0|79.0|0|0.0|0
0|2020-05-29|1053.0|0|79.0|0|0.0|0
0|2020-05-30|1053.0|0|79.0|0|0.0|0
