|dates|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|151.0|0|0.0|0|0.0|0
0|2020-05-25|154.0|0|0.0|0|0.0|0
0|2020-05-26|154.0|0|0.0|0|0.0|0
