|dates|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|216.0|0|18.0|0|0.0|0
0|2020-05-28|216.0|0|18.0|0|0.0|0
0|2020-05-29|216.0|0|18.0|0|0.0|0
0|2020-05-30|216.0|0|18.0|0|0.0|0
