|dates|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Bristol_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|172.0|0|0.0|0|0.0|0
0|2020-05-18|172.0|0|0.0|0|0.0|0
0|2020-05-19|172.0|0|0.0|0|0.0|0
0|2020-05-20|198.0|0|0.0|0|0.0|0
0|2020-05-21|204.0|0|0.0|0|0.0|0
0|2020-05-22|209.0|0|0.0|0|0.0|0
0|2020-05-23|209.0|0|0.0|0|0.0|0
