|dates|Bollinger_Missouri_UnitedStates.JHU_ConfirmedCases.data|Bollinger_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Bollinger_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Bollinger_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Bollinger_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Bollinger_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6.0|0|0.0|0|0.0|0
0|2020-05-28|6.0|0|0.0|0|0.0|0
0|2020-05-29|6.0|0|0.0|0|0.0|0
0|2020-05-30|6.0|0|0.0|0|0.0|0
