|dates|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Scotland_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|69.0|0|0.0|0|0.0|0
0|2020-05-28|69.0|0|0.0|0|0.0|0
0|2020-05-29|69.0|0|0.0|0|0.0|0
0|2020-05-30|69.0|0|0.0|0|0.0|0
