|dates|Crowley_Colorado_UnitedStates.JHU_ConfirmedCases.data|Crowley_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Crowley_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Crowley_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Crowley_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Crowley_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|39.0|0|1.0|0|0.0|0
0|2020-05-18|39.0|0|1.0|0|0.0|0
0|2020-05-19|39.0|0|1.0|0|0.0|0
0|2020-05-20|42.0|0|1.0|0|0.0|0
0|2020-05-21|43.0|0|1.0|0|0.0|0
0|2020-05-22|44.0|0|1.0|0|0.0|0
0|2020-05-23|44.0|0|1.0|0|0.0|0
