|dates|Smith_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Smith_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Smith_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Smith_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Smith_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Smith_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|131.0|0|10.0|0|0.0|0
0|2020-05-25|131.0|0|10.0|0|0.0|0
0|2020-05-26|131.0|0|10.0|0|0.0|0
