|dates|Oconee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Oconee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Oconee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Oconee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Oconee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Oconee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|80.0|0|0.0|0|0.0|0
0|2020-05-15|80.0|0|2.0|0|0.0|0
0|2020-05-16|80.0|0|2.0|0|0.0|0
