|dates|Orange_NewYork_UnitedStates.JHU_ConfirmedCases.data|Orange_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Orange_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Orange_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Orange_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Orange_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|9771.0|0|403.0|0|0.0|0
0|2020-05-15|9825.0|0|408.0|0|0.0|0
0|2020-05-16|9825.0|0|408.0|0|0.0|0
