|dates|Fayette_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|650.0|0|13.0|0|0.0|0
0|2020-05-28|650.0|0|13.0|0|0.0|0
0|2020-05-29|650.0|0|13.0|0|0.0|0
0|2020-05-30|650.0|0|13.0|0|0.0|0
