|dates|Tarrant_Texas_UnitedStates.JHU_ConfirmedCases.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedCases.missing|Tarrant_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Tarrant_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|4350.0|0|121.0|0|0.0|0
0|2020-05-18|4447.0|0|123.0|0|0.0|0
0|2020-05-19|4559.0|0|123.0|0|0.0|0
0|2020-05-20|4643.0|0|130.0|0|0.0|0
0|2020-05-21|4711.0|0|132.0|0|0.0|0
0|2020-05-22|4711.0|0|132.0|0|0.0|0
0|2020-05-23|4711.0|0|132.0|0|0.0|0
