|dates|Tensas_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Tensas_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Tensas_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Tensas_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Tensas_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Tensas_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|10.0|0|0.0|0|0.0|0
0|2020-05-25|10.0|0|0.0|0|0.0|0
0|2020-05-26|10.0|0|0.0|0|0.0|0
