|dates|Burnet_Texas_UnitedStates.JHU_ConfirmedCases.data|Burnet_Texas_UnitedStates.JHU_ConfirmedCases.missing|Burnet_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Burnet_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Burnet_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Burnet_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|28.0|0|0.0|0|0.0|0
0|2020-05-15|28.0|0|0.0|0|0.0|0
0|2020-05-16|28.0|0|0.0|0|0.0|0
