|dates|Martin_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Martin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Martin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Martin_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|124.0|0|5.0|0|0.0|0
0|2020-05-25|125.0|0|5.0|0|0.0|0
0|2020-05-26|125.0|0|5.0|0|0.0|0
