|dates|Brule_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Brule_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Brule_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Brule_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Brule_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Brule_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
