|dates|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedCases.data|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Lynchburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|73.0|0|1.0|0|0.0|0
0|2020-05-18|74.0|0|1.0|0|0.0|0
0|2020-05-19|75.0|0|1.0|0|0.0|0
0|2020-05-20|75.0|0|1.0|0|0.0|0
0|2020-05-21|75.0|0|1.0|0|0.0|0
0|2020-05-22|77.0|0|1.0|0|0.0|0
0|2020-05-23|77.0|0|1.0|0|0.0|0
