|dates|Wyandot_Ohio_UnitedStates.JHU_ConfirmedCases.data|Wyandot_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Wyandot_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Wyandot_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Wyandot_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Wyandot_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|36.0|0|2.0|0|0.0|0
0|2020-05-25|36.0|0|2.0|0|0.0|0
0|2020-05-26|36.0|0|2.0|0|0.0|0
