|dates|Platte_Missouri_UnitedStates.JHU_ConfirmedCases.data|Platte_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Platte_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Platte_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Platte_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Platte_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|68.0|0|0.0|0|0.0|0
0|2020-05-28|68.0|0|0.0|0|0.0|0
0|2020-05-29|68.0|0|0.0|0|0.0|0
0|2020-05-30|68.0|0|0.0|0|0.0|0
