|dates|Malheur_Oregon_UnitedStates.JHU_ConfirmedCases.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Malheur_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Malheur_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Malheur_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|28.0|0|0.0|0|0.0|0
0|2020-05-25|28.0|0|0.0|0|0.0|0
0|2020-05-26|28.0|0|0.0|0|0.0|0
