|dates|Butler_Missouri_UnitedStates.JHU_ConfirmedCases.data|Butler_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Butler_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Butler_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Butler_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Butler_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|28.0|0|0.0|0|0.0|0
0|2020-05-18|30.0|0|0.0|0|0.0|0
0|2020-05-19|32.0|0|0.0|0|0.0|0
0|2020-05-20|34.0|0|0.0|0|0.0|0
0|2020-05-21|34.0|0|0.0|0|0.0|0
0|2020-05-22|28.0|0|0.0|0|0.0|0
0|2020-05-23|28.0|0|0.0|0|0.0|0
