|dates|Custer_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Custer_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Custer_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Custer_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Custer_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Custer_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|31.0|0|4.0|0|0.0|0
0|2020-05-28|31.0|0|4.0|0|0.0|0
0|2020-05-29|31.0|0|4.0|0|0.0|0
0|2020-05-30|31.0|0|4.0|0|0.0|0
