|dates|OutofGA_Georgia_UnitedStates.JHU_ConfirmedCases.data|OutofGA_Georgia_UnitedStates.JHU_ConfirmedCases.missing|OutofGA_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|OutofGA_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|OutofGA_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|OutofGA_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1925.0|0|29.0|0|0.0|0
0|2020-05-28|1925.0|0|29.0|0|0.0|0
0|2020-05-29|1925.0|0|29.0|0|0.0|0
0|2020-05-30|1925.0|0|29.0|0|0.0|0
