|dates|Bronx_NewYork_UnitedStates.JHU_ConfirmedCases.data|Bronx_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Bronx_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Bronx_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Bronx_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Bronx_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|321192.0|0|25124.0|0|0.0|0
0|2020-05-25|321192.0|0|25124.0|0|0.0|0
0|2020-05-26|321192.0|0|25124.0|0|0.0|0
