|dates|Hall_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Hall_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Hall_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Hall_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Hall_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Hall_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1464.0|0|39.0|0|0.0|0
0|2020-05-25|1466.0|0|39.0|0|0.0|0
0|2020-05-26|1466.0|0|39.0|0|0.0|0
