|dates|Kerr_Texas_UnitedStates.JHU_ConfirmedCases.data|Kerr_Texas_UnitedStates.JHU_ConfirmedCases.missing|Kerr_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Kerr_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Kerr_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Kerr_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17.0|0|0.0|0|0.0|0
0|2020-05-28|17.0|0|0.0|0|0.0|0
0|2020-05-29|17.0|0|0.0|0|0.0|0
0|2020-05-30|17.0|0|0.0|0|0.0|0
