|dates|Warren_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Warren_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Warren_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Warren_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Warren_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Warren_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|158.0|0|7.0|0|0.0|0
0|2020-05-28|158.0|0|7.0|0|0.0|0
0|2020-05-29|158.0|0|7.0|0|0.0|0
0|2020-05-30|158.0|0|7.0|0|0.0|0
