|dates|Coweta_Georgia_UnitedStates.JHU_ConfirmedCases.data|Coweta_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Coweta_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Coweta_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Coweta_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Coweta_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|397.0|0|8.0|0|0.0|0
0|2020-05-28|397.0|0|8.0|0|0.0|0
0|2020-05-29|397.0|0|8.0|0|0.0|0
0|2020-05-30|397.0|0|8.0|0|0.0|0
