|dates|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|393.0|0|14.0|0|0.0|0
0|2020-05-15|406.0|0|14.0|0|0.0|0
0|2020-05-16|406.0|0|14.0|0|0.0|0
