|dates|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedCases.data|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|HotSpring_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|29.0|0|0.0|0|0.0|0
0|2020-05-15|29.0|0|0.0|0|0.0|0
0|2020-05-16|29.0|0|0.0|0|0.0|0
