|dates|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|24.0|0|0.0|0|0.0|0
0|2020-05-25|24.0|0|0.0|0|0.0|0
0|2020-05-26|24.0|0|0.0|0|0.0|0
