|dates|Stoddard_Missouri_UnitedStates.JHU_ConfirmedCases.data|Stoddard_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Stoddard_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Stoddard_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Stoddard_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Stoddard_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|51.0|0|0.0|0|0.0|0
0|2020-05-18|53.0|0|0.0|0|0.0|0
0|2020-05-19|58.0|0|0.0|0|0.0|0
0|2020-05-20|61.0|0|0.0|0|0.0|0
0|2020-05-21|64.0|0|0.0|0|0.0|0
0|2020-05-22|67.0|0|0.0|0|0.0|0
0|2020-05-23|67.0|0|0.0|0|0.0|0
